person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
-0.29740304056641936,1.0187482514902901,1.6741790100408978,1.5765064677961909,0.020451817582561566,0,0.19,0,-1.0458311775030178,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.820271836326905,0.5377206976882892,0.7843510222012647,0.7463207729640856,0.020451817582561566,0,0.17,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.29740304056641936,1.0187482514902901,0.48774169292138714,-1.432916675970191,0.7069183222343072,0,0.02,0,-1.0458311775030178,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.5588374384466622,1.0187482514902901,-1.2919142827578787,0.33122792554803293,-0.30785824985957766,0,0.12,0,-0.3071171393096772,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.820271836326905,1.0187482514902901,-0.4020862949182458,-0.24990206083444083,-1.3292673485684552,0,0.08,0,-0.3071171393096772,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.29740304056641936,0.5633734766698412,-0.9953049534780011,0.7463207729640856,-1.1402403400411627,0,0.16,0,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,-0.10547696563836818,-0.44707116335706587,1.3204270341211328,0,0.07,0,-1.0458311775030178,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.29740304056641936,-0.027702981047101585,-0.6986956241981235,0.7463207729640856,1.4530775664209872,1,0.18,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.03596864268617659,1.0187482514902901,-1.2919142827578787,2.406692162628296,-0.1851565074822128,0,0.24,0,-1.0458311775030178,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.29740304056641936,0.6013213745715453,-0.6986956241981235,0.7463207729640856,-1.010906071048805,0,0.16,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.820271836326905,1.0187482514902901,0.7843510222012647,-0.9140506167001251,-1.7040051023155431,0,0.05,0,-0.6764741584063475,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,1.0809603514811423,0.41424649503124344,-1.7040051023155431,0,0.12,0,-0.3071171393096772,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,0.7843510222012647,-1.1215970404081514,0.020451817582561566,0,0.07,1,-0.3071171393096772,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.0817062342071477,1.0187482514902901,0.48774169292138714,0.33122792554803293,0.020451817582561566,0,0.12,0,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.29740304056641936,1.0187482514902901,1.37756968076102,-0.21877009727823687,-1.7040051023155431,0,0.09,0,-0.3071171393096772,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,-0.6986956241981235,0.24820935606482236,-0.1851565074822128,0,0.11,0,-0.3071171393096772,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.03596864268617659,-0.6509592561846894,1.0809603514811423,-1.1215970404081514,0.49467747055454026,0,0.07,0,-0.6764741584063475,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.29740304056641936,-0.6509592561846894,-0.4020862949182458,-1.1215970404081514,0.020451817582561566,0,0.07,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.03596864268617659,1.0187482514902901,1.6741790100408978,-1.2876341793745725,0.829620064611672,0,0.03,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.820271836326905,1.0187482514902901,-0.4020862949182458,1.3689600440881646,-0.30785824985957766,0,0.18,0,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.03596864268617659,0.5633734766698412,-0.4020862949182458,1.2444321898633488,0.9523218069890376,1,0.2,1,-0.6764741584063475,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,1.0187482514902901,-0.6986956241981235,-0.7065041929920988,-1.8267068446929084,0,0.06,0,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,-0.6509592561846894,-0.6986956241981235,-1.1215970404081514,0.033716870812546706,0,0.07,1,-0.3071171393096772,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.5588374384466622,1.0187482514902901,1.0809603514811423,2.406692162628296,0.06024697727251757,0,0.24,0,-0.3071171393096772,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,1.0187482514902901,-0.10547696563836818,-0.2914113455760461,-1.3325836118759513,0,0.08,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.03596864268617659,0.5633734766698412,-0.4020862949182458,0.33122792554803293,1.0484934429064316,1,0.14,0,-0.6764741584063475,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.03596864268617659,1.0187482514902901,-1.2919142827578787,-0.08386492186801976,0.020451817582561566,0,0.09,0,-0.6764741584063475,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,1.0187482514902901,-1.2919142827578787,0.9123579119305066,-1.4552853542533166,0,0.15,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.03596864268617659,-0.6508074645930826,-0.6986956241981235,-1.1215970404081514,0.07019576719500702,0,0.07,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.0817062342071477,-0.6130113582829854,0.48774169292138714,-1.1215970404081514,0.5842165798569418,0,0.07,0,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,-0.6130113582829854,-0.6986956241981235,-1.1215970404081514,-1.4287552477933456,0,0.07,0,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.29740304056641936,1.0187482514902901,0.48774169292138714,-0.9140506167001251,-1.4552853542533166,0,0.05,0,-0.6764741584063475,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,-0.10547696563836818,-1.5366898878242041,-0.31117451316707395,0,0.01,0,-0.3071171393096772,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.29740304056641936,1.0187482514902901,-1.2919142827578787,1.1614136203801382,-1.7040051023155431,0,0.16,0,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0817062342071477,-0.8406987456932099,0.48774169292138714,-1.1215970404081514,0.18626498295737934,1,0.08,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.820271836326905,1.0187482514902901,-0.9953049534780011,0.33122792554803293,-0.18847277078970906,0,0.12,0,-0.3071171393096772,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.3431406320873907,-0.8027508477915057,-1.2919142827578787,0.17556810776701315,0.4316684677121097,0,0.25,0,-0.3071171393096772,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.820271836326905,1.0187482514902901,-1.2919142827578787,-0.2914113455760461,-0.5565779979218043,0,0.08,0,-0.3071171393096772,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.03596864268617659,1.0187482514902901,-0.4020862949182458,-0.9140506167001251,-0.5565779979218043,0,0.05,0,-1.0458311775030178,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,1.0187482514902901,-0.10547696563836818,0.7463207729640856,-1.3325836118759513,0,0.14,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.0817062342071477,1.0187482514902901,0.48774169292138714,-0.7065041929920988,0.5576864733969709,0,0.06,0,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.0817062342071477,-0.6130113582829854,0.48774169292138714,-1.1215970404081514,0.18626498295737934,0,0.07,0,-1.0458311775030178,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.0817062342071477,-0.8406987456932099,-0.9953049534780011,-1.1215970404081514,-0.1851565074822128,1,0.08,0,-0.6764741584063475,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,1.0809603514811423,2.717363215616248,-1.4552853542533166,0,0.26,0,-0.3071171393096772,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.820271836326905,-0.8027508477915057,0.48774169292138714,-1.510746584860701,-1.7040051023155431,0,0.03,0,-0.6764741584063475,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.29740304056641936,1.0187482514902901,-0.10547696563836818,-0.7065041929920988,-1.5779870966306817,0,0.06,0,-1.0458311775030178,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,1.0187482514902901,-0.10547696563836818,0.24820935606482236,0.8893128041466064,0,0.11,0,-0.6764741584063475,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.3431406320873907,-0.8027508477915057,-0.4020862949182458,-0.24990206083444083,0.8893128041466064,0,0.19,0,-0.3071171393096772,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,-0.8406987456932099,-1.2919142827578787,-1.1215970404081514,0.020451817582561566,1,0.08,0,-0.3071171393096772,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.29740304056641936,0.1478439946461815,-0.10547696563836818,-0.6234856235088883,1.4199149333460237,1,0.07,1,-0.6764741584063475,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.5588374384466622,1.0187482514902901,-0.9953049534780011,0.7463207729640856,-1.010906071048805,0,0.14,0,-0.6764741584063475,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.0817062342071477,1.0187482514902901,-0.6986956241981235,-0.4989577692840724,-1.010906071048805,0,0.07,0,-1.0458311775030178,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,-0.6986956241981235,-0.08386492186801976,0.020451817582561566,0,0.09,0,-0.3071171393096772,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.29740304056641936,-0.8027508477915057,0.48774169292138714,0.12368150184000658,-0.2249516671721688,0,0.24,0,-0.6764741584063475,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,-0.10547696563836818,-1.2253702522621646,-0.18184024417471592,0,0.03,0,-0.3071171393096772,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.820271836326905,1.0187482514902901,1.0809603514811423,-0.7065041929920988,1.1347162889013367,0,0.06,1,-1.0458311775030178,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.29740304056641936,1.0187482514902901,0.7843510222012647,-1.329143464116178,0.020451817582561566,0,0.02,0,-1.0458311775030178,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.820271836326905,-0.6130113582829854,0.19113236364150946,-1.1215970404081514,2.321938552985032,0,0.07,1,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.5588374384466622,-0.6130113582829854,-1.2919142827578787,-1.1215970404081514,0.5974816330869275,0,0.07,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.5588374384466622,1.0187482514902901,-0.10547696563836818,-0.13575152779502636,0.06356324058001385,0,0.09,0,-0.3071171393096772,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.29740304056641936,1.0187482514902901,1.37756968076102,-0.9140506167001251,-1.010906071048805,0,0.05,0,-1.0458311775030178,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,-0.4020862949182458,0.7463207729640856,-1.1336078134261702,0,0.14,0,-0.3071171393096772,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.03596864268617659,-0.6130113582829854,1.6741790100408978,-1.1215970404081514,0.29901793541225535,0,0.07,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.29740304056641936,1.0187482514902901,0.19113236364150946,0.24820935606482236,0.968903123526519,0,0.11,1,-0.3071171393096772,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,1.0187482514902901,-0.4020862949182458,-0.9140506167001251,-1.3823275614883967,0,0.05,0,-0.3071171393096772,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.03596864268617659,1.0187482514902901,-0.9953049534780011,1.3689600440881646,0.5974816330869275,0,0.18,1,-0.3071171393096772,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,1.0187482514902901,-0.4020862949182458,2.406692162628296,0.020451817582561566,0,0.24,1,-0.3071171393096772,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.29740304056641936,1.0187482514902901,0.19113236364150946,1.9915993152122435,-0.34765340954953367,0,0.21,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,-0.6986956241981235,-0.18763813372203295,0.020451817582561566,0,0.09,0,-1.0458311775030178,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,1.0187482514902901,0.19113236364150946,-0.08386492186801976,-1.2563095558035353,0,0.09,0,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.03596864268617659,1.0187482514902901,1.0809603514811423,1.3689600440881646,-1.010906071048805,0,0.18,0,-0.3071171393096772,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.820271836326905,-0.8406987456932099,-1.2919142827578787,-1.1215970404081514,0.4515660475570874,1,0.08,0,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.0817062342071477,-0.6045110291530037,0.48774169292138714,-1.1215970404081514,0.8462013811491541,0,0.07,1,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,1.0187482514902901,-0.4020862949182458,1.3689600440881646,1.4597100930359797,0,0.18,1,-1.0458311775030178,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.29740304056641936,-0.6029931132369355,-0.4020862949182458,-1.1215970404081514,-0.07240355502733617,0,0.07,0,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.5588374384466622,-0.8138316339788034,-0.6986956241981235,-1.1215970404081514,1.4597100930359797,1,0.08,1,-0.6764741584063475,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.5588374384466622,1.0187482514902901,-0.10547696563836818,1.3689600440881646,-0.34765340954953367,0,0.18,0,-0.6764741584063475,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,1.0187482514902901,-1.2919142827578787,0.7463207729640856,0.020451817582561566,0,0.14,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.820271836326905,0.6013213745715453,0.48774169292138714,0.7463207729640856,0.531156366937,0,0.16,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.29740304056641936,0.3926079361121728,-0.10547696563836818,0.7463207729640856,0.7400809553092706,1,0.18,1,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.29740304056641936,1.0187482514902901,1.37756968076102,-0.24990206083444083,0.8760477509166212,0,0.08,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-1.0817062342071477,1.0187482514902901,0.7843510222012647,0.6840568458516777,-0.7754513762165638,0,0.14,0,-0.6764741584063475,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,0.6281125904901483,-0.10547696563836818,0.7463207729640856,0.21611135272484647,0,0.16,0,-0.6764741584063475,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,1.0187482514902901,-0.9953049534780011,1.9915993152122435,0.4150871511746277,0,0.21,0,-0.3071171393096772,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,0.6392692724732494,-0.4020862949182458,0.7463207729640856,1.108186182441366,0,0.16,1,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.03596864268617659,1.0187482514902901,1.6741790100408978,0.33122792554803293,0.4150871511746277,0,0.12,0,-1.0458311775030178,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,0.6392692724732494,-0.10547696563836818,0.7463207729640856,-1.6244147829356306,0,0.16,0,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-1.0817062342071477,0.6392692724732494,0.48774169292138714,0.7463207729640856,0.8495176444566503,0,0.16,0,-1.0458311775030178,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.5588374384466622,0.6392692724732494,-1.2919142827578787,0.7463207729640856,-1.4287552477933456,0,0.16,0,-1.0458311775030178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.5588374384466622,0.6392692724732494,1.0809603514811423,0.7463207729640856,0.020451817582561566,0,0.16,0,-0.3071171393096772,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.0817062342071477,0.6392692724732494,-0.10547696563836818,0.7463207729640856,0.18626498295737934,0,0.16,0,-0.6764741584063475,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,-0.9953049534780011,-0.8310320472169146,-1.1700867098086298,0,0.05,0,-1.0458311775030178,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.03596864268617659,1.0187482514902901,-0.6986956241981235,-0.08386492186801976,0.07019576719500702,0,0.09,0,-0.6764741584063475,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.0817062342071477,0.6392692724732494,0.48774169292138714,0.7463207729640856,-0.062454765104847314,0,0.16,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.03596864268617659,0.6392692724732494,-0.10547696563836818,0.7463207729640856,-0.1851565074822128,0,0.16,0,-0.3071171393096772,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.820271836326905,0.4115818850630249,0.19113236364150946,0.7463207729640856,0.5809003165494454,1,0.17,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.29740304056641936,1.0187482514902901,-0.10547696563836818,2.406692162628296,0.9921169666789935,0,0.24,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-1.0817062342071477,0.6392692724732494,0.48774169292138714,0.7463207729640856,0.020451817582561566,0,0.16,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.5588374384466622,1.0187482514902901,0.19113236364150946,0.7463207729640856,0.07019576719500702,0,0.14,0,-0.6764741584063475,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,0.6392692724732494,0.48774169292138714,0.7463207729640856,0.020451817582561566,0,0.16,0,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,1.0187482514902901,0.7843510222012647,2.406692162628296,0.759978535154249,0,0.24,1,-0.3071171393096772,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,0.6392692724732494,-0.6986956241981235,0.7463207729640856,0.6803882157743363,0,0.16,1,-1.0458311775030178,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.03596864268617659,0.6392692724732494,-1.2919142827578787,0.7463207729640856,-0.18184024417471592,0,0.16,0,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.5588374384466622,0.6392692724732494,0.7843510222012647,0.7463207729640856,0.020451817582561566,0,0.16,1,-0.6764741584063475,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.29740304056641936,1.0187482514902901,1.37756968076102,-1.5366898878242041,-0.5333641547693297,0,0.01,0,-1.0458311775030178,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.820271836326905,0.6392692724732494,0.7843510222012647,0.7463207729640856,0.531156366937,0,0.16,0,-0.6764741584063475,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.0817062342071477,0.1478439946461815,-0.9953049534780011,-0.4989577692840724,1.2640505578936947,1,0.08,0,-1.0458311775030178,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.5588374384466622,0.4115818850630249,-0.6986956241981235,0.7463207729640856,-0.2415329837096508,1,0.17,0,-0.3071171393096772,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-1.3431406320873907,0.6392692724732494,0.19113236364150946,0.7463207729640856,0.3852407814071605,0,0.16,1,-1.0458311775030178,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.820271836326905,1.0187482514902901,-0.9953049534780011,1.3689600440881646,0.6339605294693872,0,0.18,0,-0.6764741584063475,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.0817062342071477,0.6772171703749534,-0.10547696563836818,0.7463207729640856,-1.0042735444338122,0,0.16,0,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.03596864268617659,0.7151650682766575,-0.6986956241981235,0.7463207729640856,0.25922277572229935,0,0.16,0,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.5588374384466622,0.5633734766698412,1.0809603514811423,0.19113408954511513,0.531156366937,1,0.13,0,-1.0458311775030178,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.29740304056641936,1.0187482514902901,-0.9953049534780011,-0.7065041929920988,0.9490055436815407,0,0.06,1,-1.0458311775030178,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.5588374384466622,0.7151650682766575,0.48774169292138714,0.7463207729640856,0.18626498295737934,0,0.16,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.03596864268617659,0.7531129661783617,-0.10547696563836818,0.7463207729640856,-1.2563095558035353,0,0.15,0,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.29740304056641936,0.7531129661783617,0.48774169292138714,0.7463207729640856,0.531156366937,0,0.15,0,-1.0458311775030178,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.29740304056641936,0.7720869151292137,-0.6986956241981235,0.7463207729640856,0.020451817582561566,0,0.15,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.03596864268617659,1.0187482514902901,1.6741790100408978,-0.7480134777337041,0.21942761603234276,0,0.06,1,-1.0458311775030178,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.29740304056641936,1.0187482514902901,0.19113236364150946,-0.18763813372203295,0.033716870812546706,0,0.09,1,-0.6764741584063475,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,1.0187482514902901,0.7843510222012647,-0.2914113455760461,-0.7621863229865781,0,0.08,0,-1.0458311775030178,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,0.5823474256206933,-0.9953049534780011,0.7463207729640856,0.6837044790818326,1,0.16,0,-1.0458311775030178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.5588374384466622,0.8290087619817698,0.19113236364150946,0.7463207729640856,-0.3377046196270448,0,0.15,0,-1.0458311775030178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.820271836326905,1.0187482514902901,0.48774169292138714,0.12368150184000658,0.47477989070956195,0,0.11,1,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.29740304056641936,0.5633734766698412,1.0809603514811423,2.406692162628296,0.7268159020792849,1,0.27,1,-0.3071171393096772,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.03596864268617659,1.0187482514902901,1.0809603514811423,0.0199082899859934,0.020451817582561566,0,0.1,0,-0.3071171393096772,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.820271836326905,1.0187482514902901,0.7843510222012647,-0.6494289264723916,-1.160137919886141,0,0.06,0,-0.6764741584063475,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.5588374384466622,0.8290087619817698,0.19113236364150946,0.7463207729640856,0.5842165798569418,0,0.15,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.03596864268617659,0.5636770598530548,-0.10547696563836818,1.3689600440881646,1.575779308798352,1,0.21,1,-0.6764741584063475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.29740304056641936,1.0225430412804606,1.37756968076102,-0.810277404846112,-1.505029303865762,0,0.05,0,-0.6764741584063475,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.03596864268617659,1.026337831070631,1.6741790100408978,-0.08386492186801976,-1.6244147829356306,0,0.09,0,-0.3071171393096772,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-1.0817062342071477,0.8290087619817698,-0.6986956241981235,0.7463207729640856,0.25922277572229935,0,0.15,0,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.29740304056641936,0.5727845553494638,0.19113236364150946,0.7463207729640856,0.06024697727251757,1,0.16,0,-0.3071171393096772,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.3431406320873907,-0.8337163324792963,-0.6986956241981235,0.7463207729640856,-0.31117451316707395,0,0.33,0,-0.3071171393096772,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.820271836326905,0.8290087619817698,0.19113236364150946,0.7463207729640856,0.49467747055454026,0,0.15,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.820271836326905,0.8290087619817698,-0.9953049534780011,0.7463207729640856,-1.4287552477933456,0,0.15,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.29740304056641936,0.8290087619817698,0.48774169292138714,0.7463207729640856,0.6837044790818326,0,0.15,0,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.5588374384466622,0.18009970786262997,1.0809603514811423,0.7463207729640856,1.5558817289533737,1,0.16,1,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
